0.0,-0.0
0.12561823616495182,-0.032966648330639794
0.25123647232990365,-0.06593329666127959
0.37685470849485553,-0.0988999449919194
0.5024729446598073,-0.13186659332255918
0.6280911808247591,-0.164833241653199
0.7537094169897111,-0.1977998899838388
0.8793276531546629,-0.23076653831447858
1.0049458893196146,-0.26373318664511836
1.1305641254845666,-0.2966998349757582
1.2561823616495182,-0.329666483306398
1.38180059781447,-0.36263313163703775
1.5074188339794221,-0.3955997799676776
1.6330370701443737,-0.42856642829831737
1.7586553063093258,-0.46153307662895715
1.8842735424742774,-0.49449972495959693
2.009891778639229,-0.5274663732902367
2.135510014804181,-0.5604330216208765
2.2611282509691333,-0.5933996699515164
2.3867464871340847,-0.6263663182821562
2.5123647232990365,-0.659332966612796
2.6379829594639888,-0.6922996149434357
2.76360119562894,-0.7252662632740755
2.889219431793892,-0.7582329116047153
3.0148376679588442,-0.7911995599353552
3.140455904123796,-0.824166208265995
3.2660741402887474,-0.8571328565966347
3.3916923764536993,-0.8900995049272744
3.5173106126186515,-0.9230661532579143
3.642928848783603,-0.9560328015885541
3.7685470849485547,-0.9889994499191939
3.894165321113507,-1.0219660982498338
4.019783557278458,-1.0549327465804734
4.145401793443411,-1.0878993949111133
4.271020029608362,-1.120866043241753
4.396638265773314,-1.1538326915723929
4.522256501938267,-1.1867993399030328
4.6478747381032175,-1.2197659882336724
4.773492974268169,-1.2527326365643123
4.899111210433122,-1.2856992848949522
5.024729446598073,-1.318665933225592
5.150347682763025,-1.3516325815562316
5.2759659189279775,-1.3845992298868715
5.401584155092928,-1.4175658782175111
5.52720239125788,-1.450532526548151
5.652820627422833,-1.483499174878791
5.778438863587784,-1.5164658232094306
5.904057099752736,-1.5494324715400705
6.0296753359176885,-1.5823991198707104
6.155293572082639,-1.61536576820135
6.280911808247592,-1.64833241653199
6.406530044412543,-1.6812990648626296
6.532148280577495,-1.7142657131932695
6.657766516742448,-1.7472323615239091
6.7833847529073985,-1.7801990098545488
6.90900298907235,-1.8131656581851887
7.034621225237303,-1.8461323065158286
7.160239461402254,-1.8790989548464683
7.285857697567206,-1.9120656031771082
7.4114759337321585,-1.945032251507748
7.5370941698971095,-1.9779988998383877
7.662712406062061,-2.0109655481690276
7.788330642227014,-2.0439321964996675
7.913948878391965,-2.076898844830307
8.039567114556917,-2.109865493160947
8.165185350721869,-2.1428321414915867
8.290803586886822,-2.1757987898222266
8.416421823051772,-2.208765438152866
8.542040059216724,-2.241732086483506
8.667658295381676,-2.274698734814146
8.793276531546628,-2.3076653831447858
8.91889476771158,-2.3406320314754256
9.044513003876533,-2.3735986798060655
9.170131240041483,-2.406565328136705
9.295749476206435,-2.439531976467345
9.421367712371387,-2.4724986247979848
9.546985948536339,-2.5054652731286247
9.67260418470129,-2.5384319214592646
9.798222420866244,-2.5713985697899044
9.923840657031194,-2.604365218120544
10.049458893196146,-2.637331866451184
10.175077129361098,-2.6702985147818237
10.30069536552605,-2.703265163112463
10.426313601691003,-2.736231811443103
10.551931837855955,-2.769198459773743
10.677550074020905,-2.8021651081043824
10.803168310185857,-2.8351317564350222
10.928786546350809,-2.868098404765662
11.05440478251576,-2.901065053096302
11.180023018680714,-2.934031701426942
11.305641254845666,-2.966998349757582
